Geographic Area Name,Median Income
ZCTA5 04109,
ZCTA5 04110,187857
ZCTA5 04210,66552
ZCTA5 04216,44583
ZCTA5 04217,58152
ZCTA5 04219,61719
ZCTA5 04220,89036
ZCTA5 04221,67656
ZCTA5 04222,96492
ZCTA5 04224,67109
ZCTA5 04226,37375
ZCTA5 04227,
ZCTA5 04231,50893
ZCTA5 04234,
ZCTA5 04236,91736
ZCTA5 04237,
ZCTA5 04238,88011
ZCTA5 04239,77575
ZCTA5 04240,56558
ZCTA5 04250,71903
ZCTA5 04252,72303
ZCTA5 04253,71691
ZCTA5 04254,44535
ZCTA5 04255,54107
ZCTA5 04256,58958
ZCTA5 04257,54052
ZCTA5 04258,91932
ZCTA5 04259,94868
ZCTA5 04260,107781
ZCTA5 04261,41250
ZCTA5 04263,86339
ZCTA5 04265,43712
ZCTA5 04267,
ZCTA5 04268,53162
ZCTA5 04270,69263
ZCTA5 04271,
ZCTA5 04274,94625
ZCTA5 04275,64643
ZCTA5 04276,39522
ZCTA5 04280,63250
ZCTA5 04281,68197
ZCTA5 04282,87981
ZCTA5 04284,75987
ZCTA5 04285,64118
ZCTA5 04286,
ZCTA5 04287,78238
ZCTA5 04289,55670
ZCTA5 04290,67500
ZCTA5 04292,51250
ZCTA5 04294,61016
ZCTA5 04330,55158
ZCTA5 04341,
ZCTA5 04342,78150
ZCTA5 04344,60000
ZCTA5 04345,68844
ZCTA5 04346,52917
ZCTA5 04347,58811
ZCTA5 04348,72734
ZCTA5 04349,56250
ZCTA5 04350,75329
ZCTA5 04351,89453
ZCTA5 04352,73664
ZCTA5 04353,73750
ZCTA5 04354,92344
ZCTA5 04355,88583
ZCTA5 04357,66667
ZCTA5 04358,93825
ZCTA5 04359,120652
ZCTA5 04360,74453
ZCTA5 04363,65852
ZCTA5 04364,82858
ZCTA5 04401,66136
ZCTA5 04406,53250
ZCTA5 04408,65625
ZCTA5 04410,72167
ZCTA5 04411,68929
ZCTA5 04412,51490
ZCTA5 04413,63971
ZCTA5 04414,54914
ZCTA5 04415,39375
ZCTA5 04416,62913
ZCTA5 04417,42778
ZCTA5 04418,59150
ZCTA5 04419,89615
ZCTA5 04421,111500
ZCTA5 04422,75795
ZCTA5 04424,42313
ZCTA5 04426,58750
ZCTA5 04427,60612
ZCTA5 04428,74784
ZCTA5 04429,92223
ZCTA5 04430,44306
ZCTA5 04431,
ZCTA5 04434,68788
ZCTA5 04435,76875
ZCTA5 04438,64750
ZCTA5 04441,60965
ZCTA5 04442,52788
ZCTA5 04443,49432
ZCTA5 04444,102922
ZCTA5 04448,48958
ZCTA5 04449,59750
ZCTA5 04450,77917
ZCTA5 04451,29402
ZCTA5 04453,43839
ZCTA5 04454,
ZCTA5 04455,49219
ZCTA5 04456,75917
ZCTA5 04457,51403
ZCTA5 04459,43750
ZCTA5 04460,46125
ZCTA5 04461,63892
ZCTA5 04462,44167
ZCTA5 04463,58693
ZCTA5 04464,52019
ZCTA5 04468,51063
ZCTA5 04469,
ZCTA5 04471,40417
ZCTA5 04472,82697
ZCTA5 04473,58893
ZCTA5 04474,92583
ZCTA5 04475,51667
ZCTA5 04476,52500
ZCTA5 04478,58750
ZCTA5 04479,43365
ZCTA5 04481,71450
ZCTA5 04485,63750
ZCTA5 04487,41136
ZCTA5 04488,76563
ZCTA5 04489,
ZCTA5 04490,47656
ZCTA5 04491,53500
ZCTA5 04492,43750
ZCTA5 04493,55625
ZCTA5 04495,37125
ZCTA5 04496,103938
ZCTA5 04497,43438
ZCTA5 04530,78482
ZCTA5 04535,87250
ZCTA5 04537,57476
ZCTA5 04538,60000
ZCTA5 04539,94688
ZCTA5 04541,
ZCTA5 04543,59659
ZCTA5 04544,
ZCTA5 04547,66618
ZCTA5 04548,82986
ZCTA5 04551,96250
ZCTA5 04553,79667
ZCTA5 04554,76932
ZCTA5 04555,96667
ZCTA5 04556,89844
ZCTA5 04558,81103
ZCTA5 04562,102446
ZCTA5 04563,68345
ZCTA5 04564,118077
ZCTA5 04568,54554
ZCTA5 04570,
ZCTA5 04571,56447
ZCTA5 04572,66072
ZCTA5 04573,85682
ZCTA5 04574,63036
ZCTA5 04575,95625
ZCTA5 04576,83438
ZCTA5 04578,82750
ZCTA5 04579,103482
ZCTA5 04605,72083
ZCTA5 04606,48603
ZCTA5 04607,61583
ZCTA5 04609,74408
ZCTA5 04611,68125
ZCTA5 04612,85694
ZCTA5 04613,59792
ZCTA5 04614,70164
ZCTA5 04616,66250
ZCTA5 04617,51891
ZCTA5 04619,48654
ZCTA5 04622,43000
ZCTA5 04623,54286
ZCTA5 04624,58750
ZCTA5 04625,68000
ZCTA5 04626,56667
ZCTA5 04627,60536
ZCTA5 04628,50427
ZCTA5 04630,56875
ZCTA5 04631,46205
ZCTA5 04634,66607
ZCTA5 04635,41750
ZCTA5 04640,69504
ZCTA5 04642,61406
ZCTA5 04643,62344
ZCTA5 04645,
ZCTA5 04646,74250
ZCTA5 04648,54375
ZCTA5 04649,61667
ZCTA5 04650,106964
ZCTA5 04652,58125
ZCTA5 04653,86818
ZCTA5 04654,48049
ZCTA5 04655,52188
ZCTA5 04657,50417
ZCTA5 04658,47308
ZCTA5 04660,83750
ZCTA5 04662,150250
ZCTA5 04664,59318
ZCTA5 04666,61071
ZCTA5 04667,71023
ZCTA5 04668,43173
ZCTA5 04669,82857
ZCTA5 04671,63125
ZCTA5 04673,
ZCTA5 04674,77917
ZCTA5 04675,
ZCTA5 04676,74598
ZCTA5 04677,76250
ZCTA5 04679,54333
ZCTA5 04680,69837
ZCTA5 04681,60147
ZCTA5 04683,
ZCTA5 04684,77632
ZCTA5 04685,78125
ZCTA5 04686,48750
ZCTA5 04691,52400
ZCTA5 04693,63015
ZCTA5 04694,57813
ZCTA5 04730,55345
ZCTA5 04732,48854
ZCTA5 04733,55278
ZCTA5 04734,75605
ZCTA5 04735,53333
ZCTA5 04736,56189
ZCTA5 04737,
ZCTA5 04739,52083
ZCTA5 04740,44410
ZCTA5 04742,68112
ZCTA5 04743,61628
ZCTA5 04745,50000
ZCTA5 04746,34167
ZCTA5 04747,61089
ZCTA5 04750,43750
ZCTA5 04756,43750
ZCTA5 04757,78690
ZCTA5 04758,63237
ZCTA5 04760,56771
ZCTA5 04761,53125
ZCTA5 04762,52344
ZCTA5 04763,46696
ZCTA5 04764,
ZCTA5 04765,47269
ZCTA5 04766,53750
ZCTA5 04768,47250
ZCTA5 04769,57396
ZCTA5 04772,71125
ZCTA5 04773,50489
ZCTA5 04774,35481
ZCTA5 04776,50625
ZCTA5 04777,53125
ZCTA5 04779,86042
ZCTA5 04780,53750
ZCTA5 04781,54792
ZCTA5 04783,53750
ZCTA5 04785,38542
ZCTA5 04786,48235
ZCTA5 04787,56250
ZCTA5 04841,55276
ZCTA5 04843,82841
ZCTA5 04847,83462
ZCTA5 04848,75625
ZCTA5 04849,79051
ZCTA5 04851,47292
ZCTA5 04852,139063
ZCTA5 04853,93667
ZCTA5 04854,82250
ZCTA5 04855,"250,000+"
ZCTA5 04856,93169
ZCTA5 04858,80938
ZCTA5 04859,77708
ZCTA5 04860,72112
ZCTA5 04861,53775
ZCTA5 04862,71546
ZCTA5 04863,72262
ZCTA5 04864,77321
ZCTA5 04901,54122
ZCTA5 04910,57356
ZCTA5 04911,56207
ZCTA5 04912,57321
ZCTA5 04915,59083
ZCTA5 04917,86021
ZCTA5 04918,
ZCTA5 04920,43138
ZCTA5 04921,63355
ZCTA5 04922,59615
ZCTA5 04923,70208
ZCTA5 04924,55443
ZCTA5 04925,71250
ZCTA5 04926,
ZCTA5 04927,74544
ZCTA5 04928,62566
ZCTA5 04929,51964
ZCTA5 04930,53537
ZCTA5 04932,70104
ZCTA5 04936,34313
ZCTA5 04937,62633
ZCTA5 04938,54281
ZCTA5 04939,53083
ZCTA5 04940,
ZCTA5 04941,65365
ZCTA5 04942,51125
ZCTA5 04943,46638
ZCTA5 04944,
ZCTA5 04945,57661
ZCTA5 04947,67292
ZCTA5 04949,59464
ZCTA5 04950,48750
ZCTA5 04951,78409
ZCTA5 04952,67045
ZCTA5 04953,62708
ZCTA5 04955,61250
ZCTA5 04956,61413
ZCTA5 04957,66099
ZCTA5 04958,52593
ZCTA5 04961,44000
ZCTA5 04963,73611
ZCTA5 04964,69432
ZCTA5 04965,49261
ZCTA5 04966,45917
ZCTA5 04967,55822
ZCTA5 04969,60625
ZCTA5 04970,58182
ZCTA5 04971,64688
ZCTA5 04973,85192
ZCTA5 04974,61283
ZCTA5 04975,
ZCTA5 04976,55245
ZCTA5 04978,105694
ZCTA5 04979,56136
ZCTA5 04981,72178
ZCTA5 04982,30469
ZCTA5 04983,50781
ZCTA5 04984,53333
ZCTA5 04985,83750
ZCTA5 04986,69375
ZCTA5 04987,47321
ZCTA5 04988,50000
ZCTA5 04989,74828
ZCTA5 04992,
ZCTA5 05001,74369
ZCTA5 05009,
ZCTA5 05030,
ZCTA5 05031,
ZCTA5 05032,86964
ZCTA5 05033,93393
ZCTA5 05034,43250
ZCTA5 05035,68651
ZCTA5 05036,104073
ZCTA5 05037,100938
ZCTA5 05038,65057
ZCTA5 05039,80781
ZCTA5 05040,92981
ZCTA5 05041,83125
ZCTA5 05042,77917
ZCTA5 05043,79107
ZCTA5 05045,73889
ZCTA5 05046,76528
ZCTA5 05048,99282
ZCTA5 05050,
ZCTA5 05051,60625
ZCTA5 05052,76417
ZCTA5 05053,143295
ZCTA5 05055,140590
ZCTA5 05056,71375
ZCTA5 05058,74151
ZCTA5 05059,
ZCTA5 05060,66186
ZCTA5 05061,77652
ZCTA5 05062,77500
ZCTA5 05065,69850
ZCTA5 05067,115089
ZCTA5 05068,81607
ZCTA5 05069,74792
ZCTA5 05070,124671
ZCTA5 05071,111538
ZCTA5 05072,112237
ZCTA5 05073,
ZCTA5 05075,104250
ZCTA5 05076,67344
ZCTA5 05077,70893
ZCTA5 05079,68448
ZCTA5 05081,56971
ZCTA5 05083,55417
ZCTA5 05084,113750
ZCTA5 05086,81875
ZCTA5 05088,76176
ZCTA5 05089,53872
ZCTA5 05091,115875
ZCTA5 05101,71625
ZCTA5 05141,
ZCTA5 05142,78750
ZCTA5 05143,73438
ZCTA5 05146,86750
ZCTA5 05148,82807
ZCTA5 05149,63098
ZCTA5 05150,65804
ZCTA5 05151,108050
ZCTA5 05152,122857
ZCTA5 05153,80313
ZCTA5 05154,
ZCTA5 05155,81250
ZCTA5 05156,64292
ZCTA5 05158,97778
ZCTA5 05161,121375
ZCTA5 05201,60428
ZCTA5 05250,81536
ZCTA5 05251,102216
ZCTA5 05252,72813
ZCTA5 05253,
ZCTA5 05254,107813
ZCTA5 05255,97037
ZCTA5 05257,92212
ZCTA5 05260,62222
ZCTA5 05261,63724
ZCTA5 05262,88417
ZCTA5 05301,54599
ZCTA5 05340,80000
ZCTA5 05341,47813
ZCTA5 05342,82708
ZCTA5 05343,75921
ZCTA5 05344,
ZCTA5 05345,66397
ZCTA5 05346,75541
ZCTA5 05350,56379
ZCTA5 05351,
ZCTA5 05352,82000
ZCTA5 05353,80833
ZCTA5 05354,79601
ZCTA5 05355,76406
ZCTA5 05356,57273
ZCTA5 05358,60625
ZCTA5 05359,76250
ZCTA5 05360,106250
ZCTA5 05361,79545
ZCTA5 05362,60125
ZCTA5 05363,78939
ZCTA5 05401,60532
ZCTA5 05403,97041
ZCTA5 05404,77020
ZCTA5 05405,
ZCTA5 05408,98656
ZCTA5 05439,
ZCTA5 05440,64390
ZCTA5 05441,77813
ZCTA5 05442,83750
ZCTA5 05443,91458
ZCTA5 05444,101336
ZCTA5 05445,136385
ZCTA5 05446,97442
ZCTA5 05447,51250
ZCTA5 05448,79583
ZCTA5 05450,72991
ZCTA5 05452,97697
ZCTA5 05454,118438
ZCTA5 05455,112712
ZCTA5 05456,138214
ZCTA5 05457,101964
ZCTA5 05458,98151
ZCTA5 05459,79841
ZCTA5 05461,112589
ZCTA5 05462,95323
ZCTA5 05463,69063
ZCTA5 05464,86464
ZCTA5 05465,116786
ZCTA5 05468,112122
ZCTA5 05471,50250
ZCTA5 05472,96205
ZCTA5 05473,94919
ZCTA5 05474,103672
ZCTA5 05476,61944
ZCTA5 05477,118214
ZCTA5 05478,70752
ZCTA5 05481,
ZCTA5 05482,115019
ZCTA5 05483,69848
ZCTA5 05485,
ZCTA5 05486,133750
ZCTA5 05487,72917
ZCTA5 05488,73140
ZCTA5 05489,88015
ZCTA5 05491,91053
ZCTA5 05492,75694
ZCTA5 05494,111875
ZCTA5 05495,105768
ZCTA5 05602,81552
ZCTA5 05640,116250
ZCTA5 05641,70019
ZCTA5 05647,72225
ZCTA5 05648,83846
ZCTA5 05649,91667
ZCTA5 05650,94063
ZCTA5 05651,92813
ZCTA5 05652,71667
ZCTA5 05653,76484
ZCTA5 05654,59167
ZCTA5 05655,82763
ZCTA5 05656,53828
ZCTA5 05658,70662
ZCTA5 05660,94107
ZCTA5 05661,65057
ZCTA5 05663,72132
ZCTA5 05664,
ZCTA5 05666,
ZCTA5 05667,60938
ZCTA5 05669,72361
ZCTA5 05670,
ZCTA5 05672,86304
ZCTA5 05673,94837
ZCTA5 05674,84688
ZCTA5 05675,67569
ZCTA5 05676,91488
ZCTA5 05677,151745
ZCTA5 05678,142803
ZCTA5 05679,94180
ZCTA5 05680,68214
ZCTA5 05681,87083
ZCTA5 05682,80625
ZCTA5 05701,58744
ZCTA5 05730,88500
ZCTA5 05731,
ZCTA5 05732,30625
ZCTA5 05733,65673
ZCTA5 05734,74643
ZCTA5 05735,76816
ZCTA5 05736,43523
ZCTA5 05737,98438
ZCTA5 05738,89306
ZCTA5 05739,62344
ZCTA5 05742,76250
ZCTA5 05743,67763
ZCTA5 05744,70750
ZCTA5 05746,
ZCTA5 05747,47250
ZCTA5 05748,72336
ZCTA5 05751,71538
ZCTA5 05753,87340
ZCTA5 05757,71333
ZCTA5 05758,63214
ZCTA5 05759,59948
ZCTA5 05760,66583
ZCTA5 05761,58654
ZCTA5 05762,67115
ZCTA5 05763,67474
ZCTA5 05764,62348
ZCTA5 05765,65000
ZCTA5 05766,118542
ZCTA5 05767,70260
ZCTA5 05768,
ZCTA5 05769,92500
ZCTA5 05770,87321
ZCTA5 05772,71875
ZCTA5 05773,79181
ZCTA5 05774,73000
ZCTA5 05775,56667
ZCTA5 05776,53533
ZCTA5 05777,60821
ZCTA5 05778,76250
ZCTA5 05819,59844
ZCTA5 05820,69167
ZCTA5 05821,60000
ZCTA5 05822,72593
ZCTA5 05824,61471
ZCTA5 05825,
ZCTA5 05826,76442
ZCTA5 05827,80500
ZCTA5 05828,74688
ZCTA5 05829,67917
ZCTA5 05830,67321
ZCTA5 05832,76023
ZCTA5 05833,66500
ZCTA5 05836,97179
ZCTA5 05837,53750
ZCTA5 05839,71023
ZCTA5 05840,77500
ZCTA5 05841,71000
ZCTA5 05842,72500
ZCTA5 05843,54750
ZCTA5 05845,78125
ZCTA5 05846,47857
ZCTA5 05847,56858
ZCTA5 05850,
ZCTA5 05851,63586
ZCTA5 05853,88558
ZCTA5 05855,57611
ZCTA5 05857,76992
ZCTA5 05858,48500
ZCTA5 05859,80694
ZCTA5 05860,60238
ZCTA5 05862,93594
ZCTA5 05866,71000
ZCTA5 05867,59500
ZCTA5 05868,51979
ZCTA5 05871,70565
ZCTA5 05872,36833
ZCTA5 05873,84750
ZCTA5 05874,91607
ZCTA5 05875,63897
ZCTA5 05901,
ZCTA5 05902,51429
ZCTA5 05903,60300
ZCTA5 05904,45000
ZCTA5 05905,83000
ZCTA5 05906,54423
ZCTA5 05907,63125
ZCTA5 06001,151033
ZCTA5 06002,97436
ZCTA5 06010,83642
ZCTA5 06013,158357
ZCTA5 06016,119338
ZCTA5 06018,56328
ZCTA5 06019,128725
ZCTA5 06020,
ZCTA5 06021,114904
ZCTA5 06022,
ZCTA5 06023,111042
ZCTA5 06024,79189
ZCTA5 06026,122764
ZCTA5 06027,114563
ZCTA5 06029,125216
ZCTA5 06031,99219
ZCTA5 06032,131488
ZCTA5 06033,144394
ZCTA5 06035,109922
ZCTA5 06037,110443
ZCTA5 06039,98882
ZCTA5 06040,84741
ZCTA5 06042,89132
ZCTA5 06043,124861
ZCTA5 06051,48682
ZCTA5 06052,80640
ZCTA5 06053,61498
ZCTA5 06057,117224
ZCTA5 06058,85859
ZCTA5 06059,99250
ZCTA5 06060,133333
ZCTA5 06061,
ZCTA5 06062,81878
ZCTA5 06063,126432
ZCTA5 06065,119401
ZCTA5 06066,80766
ZCTA5 06067,100122
ZCTA5 06068,96375
ZCTA5 06069,106761
ZCTA5 06070,159797
ZCTA5 06071,115833
ZCTA5 06072,
ZCTA5 06073,180172
ZCTA5 06074,143025
ZCTA5 06076,96944
ZCTA5 06078,120345
ZCTA5 06079,
ZCTA5 06080,
ZCTA5 06081,103125
ZCTA5 06082,91141
ZCTA5 06084,135688
ZCTA5 06085,144808
ZCTA5 06088,83116
ZCTA5 06089,132794
ZCTA5 06090,135909
ZCTA5 06091,65962
ZCTA5 06092,201574
ZCTA5 06093,133857
ZCTA5 06095,107548
ZCTA5 06096,90417
ZCTA5 06098,68661
ZCTA5 06103,79476
ZCTA5 06105,41235
ZCTA5 06106,47542
ZCTA5 06107,167659
ZCTA5 06108,55766
ZCTA5 06109,118523
ZCTA5 06110,81972
ZCTA5 06111,98585
ZCTA5 06112,47010
ZCTA5 06114,47905
ZCTA5 06117,169162
ZCTA5 06118,75523
ZCTA5 06119,105522
ZCTA5 06120,33521
ZCTA5 06226,44103
ZCTA5 06231,159844
ZCTA5 06232,127335
ZCTA5 06234,91270
ZCTA5 06235,96944
ZCTA5 06237,122500
ZCTA5 06238,104953
ZCTA5 06239,80383
ZCTA5 06241,80547
ZCTA5 06242,100625
ZCTA5 06243,152596
ZCTA5 06247,110234
ZCTA5 06248,136328
ZCTA5 06249,106594
ZCTA5 06250,103333
ZCTA5 06254,100179
ZCTA5 06255,90651
ZCTA5 06256,72386
ZCTA5 06258,
ZCTA5 06259,105970
ZCTA5 06260,67353
ZCTA5 06262,65658
ZCTA5 06263,
ZCTA5 06264,89554
ZCTA5 06266,83456
ZCTA5 06268,56533
ZCTA5 06269,
ZCTA5 06277,107390
ZCTA5 06278,127969
ZCTA5 06279,88370
ZCTA5 06280,73488
ZCTA5 06281,110341
ZCTA5 06282,91379
ZCTA5 06320,60224
ZCTA5 06330,92857
ZCTA5 06331,99487
ZCTA5 06332,58328
ZCTA5 06333,131628
ZCTA5 06334,110375
ZCTA5 06335,126121
ZCTA5 06336,
ZCTA5 06338,
ZCTA5 06339,104963
ZCTA5 06340,77768
ZCTA5 06350,
ZCTA5 06351,84107
ZCTA5 06353,
ZCTA5 06354,89861
ZCTA5 06355,132367
ZCTA5 06357,98852
ZCTA5 06359,115069
ZCTA5 06360,65848
ZCTA5 06365,109441
ZCTA5 06370,100891
ZCTA5 06371,127429
ZCTA5 06373,45556
ZCTA5 06374,69294
ZCTA5 06375,104427
ZCTA5 06376,183625
ZCTA5 06377,94120
ZCTA5 06378,126014
ZCTA5 06379,87352
ZCTA5 06380,44430
ZCTA5 06382,85021
ZCTA5 06384,90500
ZCTA5 06385,110375
ZCTA5 06387,120385
ZCTA5 06389,
ZCTA5 06390,51964
ZCTA5 06401,80953
ZCTA5 06403,95405
ZCTA5 06405,97223
ZCTA5 06409,102623
ZCTA5 06410,150524
ZCTA5 06412,94570
ZCTA5 06413,116023
ZCTA5 06414,126360
ZCTA5 06415,119656
ZCTA5 06416,104458
ZCTA5 06417,86995
ZCTA5 06418,75718
ZCTA5 06419,132739
ZCTA5 06420,118839
ZCTA5 06422,151875
ZCTA5 06423,106217
ZCTA5 06424,116645
ZCTA5 06426,104028
ZCTA5 06437,130036
ZCTA5 06438,127905
ZCTA5 06439,
ZCTA5 06441,110574
ZCTA5 06442,99578
ZCTA5 06443,168341
ZCTA5 06444,135179
ZCTA5 06447,140022
ZCTA5 06450,68961
ZCTA5 06451,68081
ZCTA5 06455,114500
ZCTA5 06456,125350
ZCTA5 06457,74003
ZCTA5 06459,
ZCTA5 06460,106776
ZCTA5 06461,124129
ZCTA5 06467,
ZCTA5 06468,156731
ZCTA5 06469,101855
ZCTA5 06470,149933
ZCTA5 06471,120885
ZCTA5 06472,108333
ZCTA5 06473,127370
ZCTA5 06475,119500
ZCTA5 06477,145625
ZCTA5 06478,125563
ZCTA5 06479,111462
ZCTA5 06480,118955
ZCTA5 06481,109228
ZCTA5 06482,144387
ZCTA5 06483,103682
ZCTA5 06484,114739
ZCTA5 06488,112434
ZCTA5 06489,124543
ZCTA5 06492,101757
ZCTA5 06498,76172
ZCTA5 06510,63598
ZCTA5 06511,56300
ZCTA5 06512,84034
ZCTA5 06513,46520
ZCTA5 06514,85227
ZCTA5 06515,74044
ZCTA5 06516,73566
ZCTA5 06517,97154
ZCTA5 06518,105227
ZCTA5 06519,44394
ZCTA5 06524,153879
ZCTA5 06525,201926
ZCTA5 06604,45794
ZCTA5 06605,59673
ZCTA5 06606,68538
ZCTA5 06607,49555
ZCTA5 06608,43008
ZCTA5 06610,50836
ZCTA5 06611,163227
ZCTA5 06612,189505
ZCTA5 06614,105656
ZCTA5 06615,80707
ZCTA5 06702,16198
ZCTA5 06704,47848
ZCTA5 06705,53169
ZCTA5 06706,51770
ZCTA5 06708,63705
ZCTA5 06710,42774
ZCTA5 06712,125556
ZCTA5 06716,114529
ZCTA5 06750,78750
ZCTA5 06751,106731
ZCTA5 06752,156682
ZCTA5 06753,
ZCTA5 06754,104444
ZCTA5 06755,115682
ZCTA5 06756,169821
ZCTA5 06757,95435
ZCTA5 06758,71250
ZCTA5 06759,113472
ZCTA5 06762,142750
ZCTA5 06763,113750
ZCTA5 06770,92047
ZCTA5 06776,102240
ZCTA5 06777,93203
ZCTA5 06778,108750
ZCTA5 06779,89353
ZCTA5 06782,97222
ZCTA5 06783,120250
ZCTA5 06784,106313
ZCTA5 06785,116648
ZCTA5 06786,99855
ZCTA5 06787,103843
ZCTA5 06790,69720
ZCTA5 06791,108382
ZCTA5 06793,119375
ZCTA5 06794,72986
ZCTA5 06795,102800
ZCTA5 06796,107125
ZCTA5 06798,129427
ZCTA5 06801,115135
ZCTA5 06804,142826
ZCTA5 06807,194492
ZCTA5 06810,74373
ZCTA5 06811,107519
ZCTA5 06812,143864
ZCTA5 06820,"250,000+"
ZCTA5 06824,193149
ZCTA5 06825,126744
ZCTA5 06830,146841
ZCTA5 06831,218785
ZCTA5 06840,"250,000+"
ZCTA5 06850,121910
ZCTA5 06851,106978
ZCTA5 06853,"250,000+"
ZCTA5 06854,86399
ZCTA5 06855,102247
ZCTA5 06870,227727
ZCTA5 06877,168991
ZCTA5 06878,"250,000+"
ZCTA5 06880,"250,000+"
ZCTA5 06883,"250,000+"
ZCTA5 06890,214523
ZCTA5 06896,174981
ZCTA5 06897,227165
ZCTA5 06901,87524
ZCTA5 06902,92527
ZCTA5 06903,203438
ZCTA5 06905,132730
ZCTA5 06906,91710
ZCTA5 06907,104526
ZCTA5 07001,95935
ZCTA5 07002,81285
ZCTA5 07003,98805
ZCTA5 07004,113750
ZCTA5 07005,126411
ZCTA5 07006,148645
ZCTA5 07008,87712
ZCTA5 07009,153654
ZCTA5 07010,94960
ZCTA5 07011,73589
ZCTA5 07012,100341
ZCTA5 07013,119291
ZCTA5 07014,138222
ZCTA5 07016,148629
ZCTA5 07017,61552
ZCTA5 07018,59039
ZCTA5 07020,137847
ZCTA5 07021,"250,000+"
ZCTA5 07022,64152
ZCTA5 07023,176667
ZCTA5 07024,105594
ZCTA5 07026,75701
ZCTA5 07027,100948
ZCTA5 07028,246500
ZCTA5 07029,80495
ZCTA5 07030,176943
ZCTA5 07031,101493
ZCTA5 07032,83212
ZCTA5 07033,126295
ZCTA5 07034,101500
ZCTA5 07035,117929
ZCTA5 07036,89942
ZCTA5 07039,218416
ZCTA5 07040,167428
ZCTA5 07041,220923
ZCTA5 07042,127083
ZCTA5 07043,"250,000+"
ZCTA5 07044,159044
ZCTA5 07045,179279
ZCTA5 07046,"250,000+"
ZCTA5 07047,75505
ZCTA5 07050,53109
ZCTA5 07052,131456
ZCTA5 07054,107955
ZCTA5 07055,56780
ZCTA5 07057,82422
ZCTA5 07058,147207
ZCTA5 07059,201579
ZCTA5 07060,72882
ZCTA5 07062,92711
ZCTA5 07063,89840
ZCTA5 07064,143194
ZCTA5 07065,90852
ZCTA5 07066,122610
ZCTA5 07067,134301
ZCTA5 07068,160644
ZCTA5 07069,166693
ZCTA5 07070,136069
ZCTA5 07071,109021
ZCTA5 07072,94854
ZCTA5 07073,91789
ZCTA5 07074,108359
ZCTA5 07075,131412
ZCTA5 07076,173564
ZCTA5 07077,106926
ZCTA5 07078,"250,000+"
ZCTA5 07079,184769
ZCTA5 07080,126161
ZCTA5 07081,146059
ZCTA5 07082,194464
ZCTA5 07083,118106
ZCTA5 07086,122653
ZCTA5 07087,65369
ZCTA5 07088,92041
ZCTA5 07090,212700
ZCTA5 07092,210100
ZCTA5 07093,70389
ZCTA5 07094,134746
ZCTA5 07095,99718
ZCTA5 07102,37093
ZCTA5 07103,42397
ZCTA5 07104,51199
ZCTA5 07105,55752
ZCTA5 07106,48105
ZCTA5 07107,49892
ZCTA5 07108,33960
ZCTA5 07109,90164
ZCTA5 07110,115215
ZCTA5 07111,59232
ZCTA5 07112,55171
ZCTA5 07114,34167
ZCTA5 07201,62026
ZCTA5 07202,68071
ZCTA5 07203,82967
ZCTA5 07204,104418
ZCTA5 07205,98558
ZCTA5 07206,60992
ZCTA5 07208,61873
ZCTA5 07302,166854
ZCTA5 07304,68432
ZCTA5 07305,77126
ZCTA5 07306,75861
ZCTA5 07307,80745
ZCTA5 07310,172946
ZCTA5 07311,179928
ZCTA5 07401,156992
ZCTA5 07403,126825
ZCTA5 07405,127500
ZCTA5 07407,100852
ZCTA5 07410,147952
ZCTA5 07416,90869
ZCTA5 07417,231184
ZCTA5 07418,200296
ZCTA5 07419,109325
ZCTA5 07420,106915
ZCTA5 07421,132419
ZCTA5 07422,110526
ZCTA5 07423,"250,000+"
ZCTA5 07424,104122
ZCTA5 07430,128125
ZCTA5 07432,140063
ZCTA5 07435,143191
ZCTA5 07436,162763
ZCTA5 07438,119594
ZCTA5 07439,104946
ZCTA5 07440,147976
ZCTA5 07442,119038
ZCTA5 07444,113661
ZCTA5 07446,164767
ZCTA5 07450,217250
ZCTA5 07452,210369
ZCTA5 07456,142529
ZCTA5 07457,96667
ZCTA5 07458,244155
ZCTA5 07460,118229
ZCTA5 07461,104441
ZCTA5 07462,99125
ZCTA5 07463,155526
ZCTA5 07465,113673
ZCTA5 07470,151561
ZCTA5 07480,114056
ZCTA5 07481,196632
ZCTA5 07501,40699
ZCTA5 07502,68649
ZCTA5 07503,60295
ZCTA5 07504,67269
ZCTA5 07505,33311
ZCTA5 07506,118093
ZCTA5 07508,94611
ZCTA5 07512,114177
ZCTA5 07513,64320
ZCTA5 07514,65492
ZCTA5 07522,48002
ZCTA5 07524,50033
ZCTA5 07601,82212
ZCTA5 07603,107321
ZCTA5 07604,118670
ZCTA5 07605,115476
ZCTA5 07606,82750
ZCTA5 07607,119306
ZCTA5 07608,
ZCTA5 07620,"250,000+"
ZCTA5 07621,124083
ZCTA5 07624,187500
ZCTA5 07626,173293
ZCTA5 07627,175078
ZCTA5 07628,125585
ZCTA5 07630,153963
ZCTA5 07631,101398
ZCTA5 07632,222192
ZCTA5 07640,180515
ZCTA5 07641,227841
ZCTA5 07642,169862
ZCTA5 07643,79476
ZCTA5 07644,84570
ZCTA5 07645,183664
ZCTA5 07646,113513
ZCTA5 07647,118614
ZCTA5 07648,164766
ZCTA5 07649,214736
ZCTA5 07650,101295
ZCTA5 07652,139707
